,loss,acc,val_loss,val_acc
0,1.1204661130905151,0.45456287264823914,37.00189971923828,0.5
1,0.9870493412017822,0.5251150131225586,2.0320651531219482,0.5
2,0.7977980375289917,0.6307515501976013,0.9532604813575745,0.625
3,0.7324060201644897,0.6595091819763184,1.5446295738220215,0.375
4,0.6612710952758789,0.6878834366798401,1.0249437093734741,0.5
5,0.581846296787262,0.7404140830039978,1.3778070211410522,0.4375
6,0.5559279322624207,0.75,1.2674572467803955,0.4375
7,0.5073164701461792,0.7733895778656006,1.81217360496521,0.375
