,loss,acc,val_loss,val_acc
0,1.0915817022323608,0.46338191628456116,1.0008004903793335,0.5
1,1.0696508884429932,0.4769938588142395,1.117072343826294,0.5
2,1.0635735988616943,0.47929447889328003,1.0456867218017578,0.5
3,1.0548713207244873,0.48466256260871887,1.0814087390899658,0.5
4,1.0251529216766357,0.49942484498023987,1.1549327373504639,0.4375
5,0.7513841390609741,0.6543328166007996,2.007997512817383,0.5
6,0.6973220705986023,0.6754217743873596,2.8046915531158447,0.375
7,0.6647237539291382,0.6871165633201599,2.690002679824829,0.3125
