,loss,acc,val_loss,val_acc
0,1.1199499368667603,0.4415260851383209,120.90956115722656,0.5
1,0.9585543274879456,0.5416027903556824,1.4017753601074219,0.4375
2,0.7828906178474426,0.6366947889328003,1.3504300117492676,0.5625
3,0.708705484867096,0.6712039709091187,1.4281296730041504,0.375
4,0.658072829246521,0.6855828166007996,2.158675193786621,0.5
5,0.5832527279853821,0.7218174934387207,2.5459017753601074,0.4375
6,0.5519492030143738,0.7455905079841614,3.599576473236084,0.5
7,0.5056188702583313,0.7772239446640015,2.7386929988861084,0.375
